source,target
P1347,P54152
P1347,P54496
P1347,P48725
P1347,P48256
P1347,P50489
P1347,P50044
P1348,P9766
P1348,P60056
P1348,P10804
P1348,P6659
P1348,P6436
P1348,P12624
P1348,P13151
P1348,P16673
P1348,P12736
P1348,P9220
P1348,P44646
P1348,P3919
P1348,P17105
P1348,P9061
P1348,P9613
P1348,P13444
P1348,P10129
P1348,P13252
P1348,P10214
P1348,P41504
P1348,P10051
P1348,P9400
P1348,P16292
P1348,P4995
P1348,P55927
P1348,P3500
P1348,P7327
P1348,P2962
P1348,P3753
P1348,P13461
P1348,P13358
P1348,P22584
P1348,P10092
P1348,P12364
P1350,P46931
P1350,P46076
P1350,P28688
P1350,P20420
P1350,P24423
P1350,P47765
P1350,P42443
P1350,P22876
P1350,P37138
P1350,P23626
P1350,P40144
P1350,P4487
P1350,P3792
P1350,P20938
P1350,P43868
P1350,P38161
P1350,P31772
P1350,P41126
P1350,P35778
P1350,P3468
P1350,P43489
P1350,P26685
P1350,P21715
P1350,P0809
P1350,P30390
P1350,P42526
P1350,P31110
P1350,P22741
P1350,P23348
P1350,P27513
P1351,P46288
P1351,P0962
P1351,P47872
P1351,P48060
P1351,P47864
P1351,P52376
P1351,P22166
P1351,P23249
P1351,P16824
P1351,P19206
P1351,P16001
P1351,P52489
P1351,P0805
P1351,P50933
P1351,P49633
P1351,P47826
P1352,P43933
P1352,P11019
P1352,P6091
P1352,P37660
P1352,P47600
P1352,P43919
P1352,P53545
P1352,P49095
P1352,P18834
P1352,P20829
P1352,P37127
P1352,P33649
P1353,P0060
P1353,P59087
P1353,P31937
P1353,P59034
P1353,P51286
P1353,P59538
P1353,P51912
P1353,P0484
P1353,P47234
P1353,P59221
P1353,P48061
P1353,P49037
P1353,P45745
P1353,P46737
P1353,P51794
P1354,P52279
P1354,P43955
P1354,P53058
P1354,P46366
P1354,P43934
P1354,P50858
P1354,P20659
P1354,P22437
P1354,P5412
P1354,P56495
P1354,P49919
P1354,P52167
P1354,P49003
P1354,P50636
P1354,P47152
P1354,P15568
P1354,P31839
P1354,P58192
P1354,P52539
P1354,P42093
P1354,P58797
P1354,P36244
P1354,P48123
P1354,P49877
P1354,P49053
P1354,P58108
P1354,P50297
P1354,P31884
P1354,P14435
P1354,P46572
P1354,P59072
P1354,P47493
P1354,P49416
P1354,P59353
P1354,P50850
P1354,P46124
P1354,P50264
P1354,P0060
P1354,P59340
P1354,P45022
P1354,P52239
P1354,P22503
P1354,P43649
P1354,P34056
P1354,P50775
P1354,P50955
P1354,P22537
P1354,P52285
P1354,P30776
P1355,P57234
P1355,P17899
P1355,P15822
P1355,P25675
P1355,P14521
P1355,P23741
P1355,P12953
P1355,P13779
P1355,P15457
P1355,P33084
P1355,P29684
P1355,P57092
P1355,P36417
P1355,P29739
P1355,P14561
P1355,P19107
P1355,P21213
P1355,P14791
P1355,P41858
P1355,P29972
P1355,P29856
P1355,P15884
P1355,P30067
P1355,P24066
P1355,P29658
P1355,P11312
P1355,P25613
P1355,P25390
P1355,P27685
P1355,P30268
P1355,P43740
P1355,P42982
P1355,P36474
P1355,P10319
P1355,P8976
P1355,P18299
P1355,P26877
P1355,P34193
P1355,P30620
P1355,P37150
P1355,P40827
P1355,P17758
P1355,P31069
P1355,P37227
P1355,P56953
P1355,P57200
P1355,P27770
P1355,P17773
P1355,P35057
P1355,P35208
P1355,P24963
P1355,P32294
P1356,P51632
P1356,P47050
P1356,P47234
P1356,P52578
P1356,P52629
P1357,P57354
P1357,P56420
P1357,P56367
P1357,P56328
P1357,P39933
P1357,P56355
P1357,P56399
P1357,P56244
P1357,P56470
P1357,P6336
P1357,P9632
P1357,P13921
P1357,P56827
P1357,P33619
P1357,P56256
P1357,P8813
P1357,P5420
P1357,P9844
P1357,P56500
P1357,P59948
P1357,P8497
P1357,P7788
P1357,P56283
P1357,P56089
P1357,P56700
P1357,P59929
P1357,P7031
P1357,P56392
P1357,P56434
P1357,P24190
P1357,P5445
P1357,P13367
P1357,P3577
P1357,P20296
P1357,P11499
P1357,P4304
P1357,P13736
P1357,P60108
P1357,P4026
P1357,P3514
P1357,P4803
P1357,P3705
P1357,P3248
P1357,P55946
P1357,P3101
P1357,P5133
P1357,P3013
P1357,P42008
P1357,P2830
P1357,P10712
P1357,P3146
P1357,P3260
P1357,P2956
P1357,P3347
P1357,P2848
P1357,P3527
P1357,P3741
P1357,P56014
P1357,P3057
P1357,P21717
P1358,P37243
P1358,P57764
P1358,P34201
P1358,P56803
P1358,P22496
P1358,P12643
P1358,P22512
P1358,P32822
P1358,P5726
P1358,P58375
P1358,P28633
P1358,P21243
P1358,P15483
P1358,P21331
P1358,P58711
P1358,P57796
P1358,P34410
P1358,P57262
P1358,P1437
P1358,P34339
P1358,P18476
P1358,P1467
P1358,P56717
P1358,P19845
P1358,P19007
P1358,P4049
P1358,P20656
P1358,P33524
P1358,P31511
P1358,P57859
P1358,P57836
P1358,P56769
P1358,P19397
P1358,P22419
P1358,P35406
P1358,P36421
P1358,P23530
P1358,P17472
P1358,P34840
P1358,P23636
P1358,P0808
P1358,P56597
P1358,P19887
P1358,P12097
P1358,P12775
P1358,P33003
P1358,P57838
P1358,P38768
P1358,P9247
P1358,P22776
P1358,P57777
P1358,P57845
P1358,P21599
P1358,P20492
P1358,P25652
P1358,P26382
P1358,P24326
P1358,P57853
P1358,P33372
P1358,P11082
P1358,P40027
P1358,P12689
P1358,P10205
P1358,P57794
P1358,P26237
P1358,P26378
P1358,P14926
P1358,P2774
P1358,P7789
P1358,P10481
P1358,P26114
P1358,P57771
P1358,P34501
P1358,P36725
P1358,P0366
P1358,P22944
P1358,P40729
P1358,P27240
P1358,P26166
P1358,P26502
P1358,P27128
P1358,P26472
P1358,P32459
P1358,P43641
P1358,P27146
P1358,P43642
P1358,P41817
P1358,P27249
P1358,P27200
P1358,P13133
P1358,P34569
P1358,P18996
P1358,P11870
P1359,P47467
P1359,P53514
P1359,P54467
P1359,P47472
P1359,P50167
P1359,P47738
P1359,P28504
P1359,P44881
P1359,P14274
P1359,P51638
P1359,P38311
P1359,P46207
P1359,P44124
P1359,P39501
P1359,P16808
P1359,P10909
P1359,P8225
P1359,P45915
P1359,P46652
P1359,P0060
P1359,P51343
P1359,P52399
P1359,P44325
P1359,P40399
P1359,P43133
P1359,P44197
P1359,P44226
P1359,P45775
P1359,P41413
P1359,P40579
P1359,P39947
P1359,P42703
P1359,P40457
P1359,P42875
P1359,P46083
P1359,P45479
P1359,P46355
P1359,P40489
P1359,P35721
P1359,P42658
P1359,P38901
P1359,P38579
P1359,P37598
P1359,P42431
P1359,P38086
P1359,P43842
P1359,P44150
P1359,P28152
P1359,P32873
P1359,P37120
P1359,P45204
P1359,P35564
P1359,P40502
P1359,P43189
P1359,P48222
P1359,P38291
P1359,P40864
P1359,P53275
P1359,P22356
P1359,P28346
P1359,P26733
P1359,P44970
P1359,P47119
P1359,P18910
P1359,P45826
P1359,P0289
P1359,P0111
P1359,P43748
P1359,P33089
P1359,P45249
P1359,P33428
P1359,P50636
P1359,P41279
P1359,P41320
P1359,P41253
P1359,P40509
P1359,P41097
P1359,P48223
P1359,P40327
P1361,P4506
P1361,P26943
P1361,P20150
P1361,P6381
P1361,P38484
P1361,P13595
P1361,P34466
P1361,P33173
P1361,P10839
P1361,P7904
P1361,P25494
P1361,P17606
P1361,P58264
P1361,P5756
P1361,P22842
P1361,P28799
P1361,P19617
P1361,P29052
P1361,P11519
P1361,P42401
P1361,P20873
P1361,P31902
P1361,P33326
P1361,P28303
P1363,P13793
P1363,P4177
P1363,P5177
P1363,P45066
P1363,P7611
P1363,P36205
P1363,P6648
P1363,P23977
P1363,P29676
P1363,P48521
P1363,P41240
P1363,P59496
P1363,P58519
P1363,P58027
P1363,P53806
P1363,P38098
P1363,P53672
P1363,P51961
P1363,P54039
P1363,P10079
P1363,P14561
P1363,P45737
P1363,P52548
P1363,P52799
P1363,P42759
P1363,P58419
P1363,P9380
P1363,P42745
P1363,P51545
P1363,P50695
P1363,P40591
P1364,P4126
P1364,P50407
P1364,P36203
P1364,P38786
P1364,P33910
P1364,P51473
P1364,P20107
P1364,P33869
P1364,P50551
P1364,P29598
P1364,P39337
P1364,P52833
P1364,P52241
P1364,P33718
P1364,P15996
P1364,P46569
P1364,P31459
P1364,P18774
P1364,P42415
P1364,P47737
P1364,P36375
P1364,P47064
P1364,P8266
P1364,P19347
P1364,P16545
P1364,P22997
P1364,P12525
P1364,P4151
P1364,P29612
P1364,P22860
P1364,P1190
P1364,P45888
P1364,P45581
P1364,P38504
P1364,P36068
P1364,P24400
P1364,P38201
P1364,P11586
P1364,P32563
P1364,P43650
P1364,P40547
P1364,P5831
P1364,P15172
P1364,P19494
P1364,P50450
P1364,P42274
P1364,P44602
P1364,P40844
P1364,P49883
P1364,P52540
P1364,P46066
P1364,P30928
P1364,P50002
P1365,P36841
P1365,P23422
P1365,P30101
P1365,P42501
P1365,P0836
P1365,P24514
P1365,P35290
P1365,P38448
P1365,P30524
P1365,P60099
P1365,P16295
P1365,P12959
P1365,P22385
P1365,P27438
P1365,P29272
P1365,P42430
P1365,P43600
P1365,P31512
P1365,P36740
P1365,P42390
P1365,P38238
P1365,P43596
P1365,P58138
P1365,P58622
P1365,P26661
P1365,P31300
P1365,P28928
P1365,P29234
P1365,P43907
P1365,P37620
P1365,P46294
P1365,P45552
P1365,P45932
P1365,P35416
P1365,P45158
P1365,P43839
P1365,P0755
P1365,P26431
P1365,P19201
P1365,P16194
P1365,P13727
P1365,P37748
P1365,P24371
P1365,P37344
P1365,P39716
P1366,P52657
P1366,P40651
P1366,P49123
P1366,P50198
P1366,P48019
P1366,P48601
P1366,P46346
P1366,P36956
P1366,P49024
P1366,P28008
P1366,P4446
P1366,P23286
P1366,P35790
P1366,P35667
P1366,P0844
P1366,P53820
P1366,P46501
P1366,P43360
P1366,P52074
P1366,P52831
P1366,P50331
P1366,P40558
P1366,P29088
P1366,P36034
P1366,P38725
P1366,P12525
P1366,P7984
P1366,P51079
P1366,P45043
P1366,P49505
P1366,P51037
P1366,P53430
P1366,P25192
P1366,P25910
P1366,P28520
P1366,P48084
P1366,P25178
P1366,P47207
P1366,P9412
P1366,P33673
P1366,P38050
P1366,P23228
P1366,P26089
P1366,P9948
P1366,P0232
P1366,P48038
P1366,P46288
P1366,P52825
P1366,P53448
P1366,P53600
P1366,P53359
P1366,P54146
P1366,P31517
P1366,P8743
P1366,P53084
P1366,P47423
P1366,P50385
P1366,P0178
P1366,P0060
P1366,P54615
P1366,P28373
P1366,P44395
P1366,P49519
P1366,P50199
P1366,P35136
P1366,P27135
P1366,P43192
P1366,P36873
P1366,P44759
P1366,P37329
P1366,P48956
P1366,P45312
P1368,P42995
P1368,P46431
P1368,P46430
P1368,P45742
P1368,P25687
P1368,P4732
P1368,P46346
P1368,P49178
P1368,P47967
P1368,P46172
P1368,P51610
P1368,P33785
P1368,P28619
P1368,P42517
P1368,P34804
P1368,P19996
P1368,P48525
P1368,P45600
P1368,P47928
P1368,P37777
P1368,P41569
P1368,P43419
P1368,P19537
P1368,P45420
P1368,P56063
P1369,P35732
P1369,P23579
P1369,P32071
P1369,P15585
P1369,P29965
P1369,P11554
P1369,P26784
P1369,P9735
P1369,P25548
P1369,P13103
P1369,P28062
P1369,P15997
P1369,P22345
P1369,P11123
P1369,P16934
P1369,P25413
P1369,P17830
P1369,P16059
P1369,P22036
P1369,P31461
P1369,P57150
P1369,P4095
P1369,P16087
P1369,P20268
P1369,P13200
P1369,P25074
P1369,P29919
P1369,P23100
P1369,P25279
P1369,P25496
P1369,P24119
P1369,P25171
P1369,P20532
P1369,P9924
P1369,P25398
P1369,P18953
P1369,P25240
P1369,P26572
P1369,P16140
P1369,P20579
P1371,P26246
P1371,P15170
P1371,P57659
P1371,P26155
P1371,P26972
P1371,P3626
P1371,P25205
P1371,P21317
P1371,P24239
P1371,P22537
P1372,P3846
P1372,P19358
P1372,P29573
P1372,P15460
P1372,P46750
P1372,P34716
P1372,P39115
P1372,P42652
P1372,P19931
P1372,P32951
P1372,P0844
P1372,P32319
P1372,P38894
P1372,P45953
P1372,P21636
P1372,P22064
P1372,P25184
P1372,P48725
P1372,P49024
P1374,P15572
P1374,P27657
P1374,P7905
P1374,P46929
P1374,P58027
P1374,P59128
P1374,P47880
P1374,P46269
P1374,P48171
P1374,P47075
P1374,P16505
P1374,P47037
P1374,P59367
P1374,P50614
P1374,P46660
P1374,P43937
P1376,P45671
P1376,P52152
P1376,P53387
P1376,P39814
P1376,P52107
P1376,P55793
P1376,P0596
P1376,P0030
P1376,P55016
P1376,P18279
P1376,P43429
P1376,P0086
P1376,P55229
P1376,P55228
P1376,P54376
P1376,P55123
P1376,P55317
P1376,P0014
P1376,P0009
P1376,P0047
P1376,P0010
P1376,P55315
P1376,P53714
P1376,P55700
P1376,P54128
P1376,P54690
P1376,P55704
P1376,P36794
P1376,P0962
P1376,P55715
P1376,P51126
P1376,P0127
P1376,P43240
P1376,P55457
P1376,P52954
P1376,P54354
P1376,P36706
P1376,P55611
P1376,P54452
P1376,P44885
P1376,P53302
P1376,P55589
P1376,P55754
P1376,P54253
P1376,P30632
P1376,P45837
P1376,P54515
P1376,P47181
P1376,P42580
P1376,P51358
P1376,P49587
P1376,P40093
P1376,P47839
P1376,P55246
P1376,P47218
P1376,P49305
P1376,P17060
P1376,P54447
P1376,P40957
P1377,P34975
P1377,P32156
P1377,P3575
P1377,P26155
P1377,P25148
P1377,P23705
P1377,P24865
P1377,P29732
P1377,P26068
P1377,P48242
P1377,P23002
P1377,P12558
P1377,P23163
P1377,P19095
P1377,P26838
P1377,P28841
P1377,P13998
P1377,P24721
P1377,P32666
P1377,P43723
P1377,P43361
P1377,P46339
P1377,P45377
P1377,P36519
P1377,P3762
P1377,P24800
P1377,P16123
P1377,P27593
P1377,P20828
P1377,P43105
P1377,P24689
P1377,P49223
P1377,P24076
P1377,P42986
P1377,P44511
P1377,P29892
P1377,P45033
P1377,P36387
P1377,P4039
P1377,P44611
P1377,P25916
P1377,P23158
P1379,P55584
P1379,P22166
P1379,P15003
P1379,P0002
P1381,P30638
P1381,P30685
P1381,P18323
P1381,P26404
P1381,P26738
P1381,P21898
P1381,P56901
P1381,P26120
P1381,P21415
P1381,P33921
P1381,P22406
P1381,P34860
P1381,P21351
P1381,P20710
P1381,P34691
P1381,P21281
P1381,P25833
P1382,P0060
P1382,P50862
P1382,P49213
P1382,P49024
P1382,P51275
P1382,P45590
P1382,P49292
P1382,P46949
P1382,P0561
P1382,P48667
P1382,P52167
P1382,P50307
P1382,P0001
P1382,P24309
P1382,P6275
P1382,P25237
P1382,P29956
P1382,P14468
P1382,P55090
P1382,P32847
P1382,P54995
P1382,P37360
P1382,P54516
P1382,P37593
P1382,P30628
P1382,P30084
P1382,P25075
P1382,P49772
P1382,P47864
P1382,P49178
P1382,P46563
P1382,P48174
P1382,P49860
P1382,P0488
P1382,P52514
P1382,P54301
P1382,P52058
P1382,P52643
P1382,P52845
P1382,P50518
P1382,P52972
P1382,P55337
P1382,P55379
P1382,P55376
P1382,P54684
P1382,P55255
P1382,P55523
P1382,P55300
P1382,P0658
P1382,P0745
P1382,P47406
P1382,P51431
P1382,P49743
P1382,P51137
P1382,P50636
P1382,P53401
P1382,P51891
P1382,P51819
P1382,P50507
P1382,P50020
P1382,P0011
P1382,P54937
P1382,P4716
P1382,P51292
P1382,P51207
P1382,P49958
P1382,P51983
P1382,P54805
P1382,P52558
P1382,P54243
P1382,P52583
P1382,P50284
P1382,P49678
P1382,P49729
P1382,P50325
P1382,P52788
P1382,P25824
P1382,P0545
P1382,P49854
P1382,P55316
P1382,P45257
P1382,P50628
P1382,P49591
P1382,P51583
P1382,P47234
P1382,P53911
P1382,P31663
P1382,P0100
P1382,P36142
P1382,P36558
P1382,P51720
P1382,P55317
P1382,P10054
P1382,P55356
P1382,P47749
P1382,P0290
P1382,P54662
P1382,P0831
P1382,P54687
P1382,P55190
P1382,P51487
P1382,P1402
P1382,P1025
P1382,P48948
P1382,P55362
P1382,P53934
P1382,P55366
P1382,P55311
P1382,P54879
P1382,P55449
P1382,P3339
P1382,P3410
P1383,P21173
P1383,P43323
P1383,P18507
P1383,P42964
P1383,P30715
P1383,P33561
P1383,P8088
P1383,P16614
P1383,P36732
P1383,P39459
P1383,P39717
P1383,P12884
P1383,P58696
P1383,P4928
P1383,P19349
P1383,P7872
P1383,P58652
P1383,P14182
P1383,P23581
P1383,P14561
P1383,P3718
P1383,P29058
P1383,P7676
P1383,P5553
P1383,P14970
P1383,P23108
P1383,P20173
P1383,P41348
P1383,P16285
P1383,P12053
P1383,P58843
P1383,P42677
P1383,P58394
P1383,P26738
P1383,P57831
P1383,P42297
P1383,P43300
P1383,P40023
P1383,P32208
P1383,P40897
P1383,P27152
P1383,P43579
P1384,P30958
P1384,P20329
P1384,P42456
P1384,P43850
P1384,P7562
P1384,P5994
P1384,P57983
P1384,P30358
P1384,P6140
P1384,P9673
P1384,P8359
P1384,P13783
P1384,P35410
P1384,P46872
P1384,P11369
P1384,P7185
P1384,P9712
P1384,P17525
P1384,P15286
P1384,P19381
P1384,P8453
P1384,P7799
P1384,P3775
P1384,P14750
P1384,P14783
P1384,P56928
P1384,P44337
P1384,P27920
P1384,P18186
P1384,P48109
P1384,P38909
P1384,P44283
P1384,P26388
P1384,P58541
P1384,P22166
P1384,P50382
P1384,P50084
P1384,P35727
P1384,P42701
P1384,P44485
P1384,P26133
P1384,P16480
P1384,P34528
P1384,P28365
P1384,P28394
P1384,P9637
P1384,P23779
P1384,P46647
P1384,P49356
P1384,P44761
P1384,P33586
P1384,P27523
P1384,P38047
P1384,P30383
P1384,P37797
P1384,P40968
P1384,P32356
P1384,P28086
P1384,P30661
P1384,P18613
P1384,P9746
P1384,P14626
P1384,P21490
P1384,P17531
P1384,P20470
P1384,P17171
P1384,P29786
P1384,P23637
P1384,P38058
P1384,P34584
P1384,P39024
P1384,P47391
P1384,P43029
P1384,P27172
P1384,P59246
P1384,P44291
P1384,P6610
P1384,P5229
P1384,P40658
P1384,P36228
P1384,P42314
P1384,P43783
P1384,P49295
P1384,P48496
P1384,P49596
P1384,P48603
P1384,P30905
P1384,P0662
P1384,P0857
P1384,P48710
P1384,P17143
P1384,P48990
P1384,P44043
P1384,P38109
P1384,P33405
P1384,P47172
P1384,P37802
P1384,P28990
P1384,P32484
P1384,P48086
P1384,P42217
P1384,P49567
P1385,P18050
P1385,P12243
P1385,P3915
P1385,P11324
P1385,P6228
P1386,P43427
P1386,P4666
P1386,P38139
P1386,P49456
P1386,P32153
P1386,P55099
P1386,P11955
P1386,P43041
P1386,P49493
P1386,P51520
P1386,P46225
P1386,P33328
P1386,P50119
P1386,P43039
P1386,P50566
P1386,P49472
P1386,P19289
P1386,P36576
P1386,P38634
P1388,P32839
P1388,P14934
P1388,P37921
P1388,P38094
P1388,P12580
P1388,P6317
P1388,P8968
P1388,P38933
P1388,P23863
P1388,P28015
P1388,P21308
P1388,P48174
P1388,P50905
P1388,P59261
P1388,P49943
P1388,P48060
P1388,P48577
P1388,P47864
P1388,P49772
P1388,P50730
P1388,P14410
P1388,P51134
P1388,P44113
P1388,P43052
P1388,P53422
P1388,P49156
P1388,P50881
P1388,P59811
P1388,P11435
P1388,P47546
P1388,P43610
P1388,P25688
P1388,P46401
P1388,P42866
P1388,P59821
P1388,P48251
P1388,P36062
P1388,P52642
P1388,P49854
P1388,P9380
P1388,P23236
P1388,P44928
P1388,P37086
P1388,P44080
P1388,P12525
P1388,P36281
P1388,P52558
P1388,P46463
P1388,P48275
P1388,P29561
P1389,P46737
P1389,P40331
P1389,P46288
P1389,P47856
P1389,P47137
P1389,P47131
P1389,P48485
P1389,P48019
P1389,P47861
P1389,P33460
P1389,P48154
P1389,P59346
P1389,P58747
P1389,P39051
P1389,P43811
P1389,P47392
P1389,P58938
P1389,P47236
P1389,P40247
P1389,P44596
P1389,P33041
P1389,P1013
P1389,P46757
P1389,P47769
P1390,P31314
P1390,P35065
P1390,P31005
P1390,P0836
P1390,P44052
P1390,P36600
P1390,P39014
P1390,P39323
P1390,P45490
P1390,P28799
P1390,P52070
P1390,P9231
P1390,P40424
P1390,P0048
P1390,P0032
P1390,P40227
P1390,P29218
P1390,P0043
P1390,P7311
P1390,P43962
P1390,P8603
P1390,P18892
P1390,P44470
P1390,P35393
P1390,P17611
P1390,P22291
P1390,P21825
P1390,P39104
P1390,P8680
P1390,P41069
P1390,P40469
P1390,P39654
P1390,P21795
P1391,P32791
P1391,P31377
P1391,P14140
P1391,P22840
P1391,P8221
P1391,P7083
P1391,P6085
P1391,P8434
P1391,P13641
P1391,P31368
P1391,P18781
P1391,P14193
P1391,P37031
P1391,P17845
P1391,P58541
P1391,P8883
P1391,P3847
P1391,P11837
P1391,P37802
P1391,P15541
P1391,P14148
P1391,P57026
P1391,P57901
P1391,P37395
P1391,P15831
P1391,P18531
P1391,P25969
P1391,P27956
P1391,P11614
P1391,P14405
P1391,P34078
P1391,P23620
P1391,P23311
P1391,P56890
P1391,P26449
P1391,P21174
P1391,P28721
P1391,P26955
P1391,P34319
P1391,P9381
P1391,P10934
P1391,P56941
P1391,P35048
P1391,P20910
P1391,P17962
P1391,P30748
P1391,P14362
P1391,P14879
P1391,P57772
P1391,P12301
P1391,P27502
P1391,P27566
P1391,P6457
P1391,P56881
P1391,P0808
P1391,P26103
P1391,P56769
P1391,P8158
P1391,P19548
P1391,P27335
P1391,P26610
P1391,P36434
P1391,P38071
P1391,P12643
P1391,P37339
P1391,P32859
P1391,P35988
P1391,P58022
P1391,P32345
P1391,P36347
P1391,P58553
P1391,P0183
P1391,P19206
P1391,P58230
P1391,P22291
P1391,P29729
P1391,P37336
P1391,P38655
P1391,P36863
P1391,P31314
P1391,P58353
P1391,P0009
P1391,P0014
P1391,P58499
P1392,P37664
P1392,P39367
P1392,P44280
P1392,P13893
P1392,P13934
P1392,P39135
P1392,P31673
P1392,P34398
P1392,P18347
P1392,P42589
P1392,P33304
P1392,P34025
P1392,P25573
P1392,P25640
P1392,P9882
P1392,P31603
P1392,P30582
P1392,P35332
P1392,P15563
P1392,P30815
P1392,P42771
P1392,P1010
P1392,P18540
P1392,P26649
P1392,P23215
P1392,P38256
P1392,P40418
P1392,P33809
P1392,P47179
P1392,P46235
P1392,P37570
P1392,P49173
P1392,P46713
P1392,P44944
P1392,P4884
P1392,P19929
P1392,P36690
P1392,P31821
P1392,P28913
P1392,P20537
P1392,P43774
P1392,P37472
P1392,P31050
P1392,P48298
P1392,P40434
P1392,P40898
P1393,P15397
P1393,P5217
P1393,P17566
P1393,P21233
P1393,P12504
P1393,P9630
P1393,P26738
P1393,P19738
P1393,P15678
P1393,P0677
P1393,P29313
P1393,P8437
P1393,P7499
P1393,P31199
P1393,P16851
P1393,P14458
P1393,P20781
P1393,P21057
P1393,P8726
P1393,P21826
P1393,P44081
P1393,P10238
P1393,P28050
P1393,P30637
P1393,P24369
P1393,P16417
P1393,P13946
P1393,P10748
P1393,P54347
P1393,P32260
P1393,P14933
P1393,P12115
P1393,P32629
P1393,P15155
P1393,P34948
P1393,P56016
P1394,P33218
P1394,P46288
P1394,P0795
P1395,P22842
P1395,P18384
P1395,P57723
P1395,P23172
P1395,P20462
P1395,P23587
P1395,P26583
P1395,P24458
P1395,P27275
P1395,P28610
P1395,P57682
P1395,P8768
P1395,P4167
P1395,P22298
P1395,P17947
P1395,P4662
P1395,P14964
P1395,P9859
P1395,P14968
P1395,P56762
P1395,P57666
P1395,P29131
P1395,P42166
P1395,P56318
P1395,P57728
P1395,P9724
P1395,P43655
P1395,P43753
P1395,P22026
P1395,P20672
P1395,P9310
P1395,P12478
P1395,P22815
P1395,P18472
P1395,P44595
P1395,P21947
P1395,P25427
P1395,P0853
P1395,P24562
P1395,P34032
P1395,P25364
P1395,P28593
P1395,P33583
P1395,P20817
P1395,P4482
P1395,P15509
P1395,P26016
P1396,P33499
P1396,P35580
P1396,P31974
P1396,P27904
P1396,P41652
P1396,P24603
P1396,P31099
P1396,P45194
P1396,P44760
P1396,P28876
P1396,P37334
P1396,P44988
P1396,P42376
P1396,P34666
P1396,P40933
P1396,P44820
P1396,P44916
P1396,P43887
P1396,P34653
P1396,P45642
P1397,P51152
P1397,P24361
P1397,P50427
P1397,P58376
P1397,P38562
P1397,P37498
P1397,P18986
P1397,P24457
P1397,P0845
P1397,P51324
P1397,P36620
P1397,P58649
P1397,P29777
P1397,P47826
P1397,P50769
P1397,P57140
P1397,P46581
P1397,P46219
P1397,P46300
P1397,P45590
P1397,P36369
P1397,P46079
P1397,P45317
P1397,P56162
P1397,P32651
P1397,P27442
P1397,P52685
P1397,P28891
P1397,P59526
P1397,P59387
P1397,P57644
P1397,P37701
P1397,P57399
P1397,P58820
P1397,P56828
P1397,P7067
P1397,P21297
P1397,P56619
P1397,P45257
P1397,P30504
P1397,P5486
P1397,P21384
P1397,P54922
P1397,P18585
P1397,P26903
P1397,P32453
P1397,P32787
P1397,P31934
P1397,P40801
P1397,P47808
P1397,P51540
P1397,P55795
P1397,P48131
P1397,P39927
P1397,P43089
P1397,P40591
P1397,P41531
P1397,P49156
P1397,P43182
P1397,P49505
P1397,P35420
P1397,P49797
P1397,P48576
P1397,P2812
P1397,P47702
P1397,P46674
P1397,P19138
P1397,P46575
P1397,P17881
P1397,P9676
P1397,P49428
P1397,P49223
P1397,P47711
P1397,P16716
P1397,P51523
P1397,P42610
P1397,P44751
P1397,P17604
P1397,P44714
P1397,P22716
P1397,P23286
P1398,P12993
P1398,P38224
P1398,P47507
P1398,P15922
P1398,P4880
P1398,P35437
P1398,P26282
P1398,P7130
P1398,P40919
P1398,P51546
P1398,P8124
P1398,P11412
P1398,P26912
P1398,P4864
P1398,P36966
P1398,P12345
P1398,P53541
P1398,P33241
P1398,P14574
P1398,P38574
P1398,P34130
P1398,P3773
P1398,P34179
P1398,P2785
P1398,P53532
P1398,P60144
P1398,P54115
P1398,P16991
P1398,P52910
P1398,P54409
P1398,P14706
P1398,P11613
P1398,P50811
P1398,P19463
P1398,P21236
P1398,P13926
P1398,P53295
P1398,P6940
P1398,P47625
P1398,P23184
P1398,P11242
P1398,P53540
P1398,P49574
P1398,P4245
P1398,P52262
P1398,P12161
P1398,P32048
P1398,P17799
P1398,P46244
P1398,P42811
P1398,P9961
P1398,P22500
P1398,P35424
P1398,P47599
P1398,P25848
P1398,P6252
P1398,P47271
P1398,P11008
P1399,P22057
P1399,P28134
P1399,P53651
P1399,P51721
P1399,P33629
P1399,P40334
P1399,P0023
P1399,P6818
P1399,P42923
P1399,P41849
P1399,P0038
P1399,P0014
P1399,P21171
P1399,P6374
P1399,P0828
P1399,P27654
P1399,P35065
P1399,P52423
P1399,P0165
P1399,P0043
P1399,P28763
P1399,P0006
P1399,P46628
P1399,P51688
P1399,P44081
P1399,P16180
P1399,P16049
P1399,P17478
P1399,P26639
P1399,P29142
P1399,P27621
P1399,P40496
P1399,P11062
P1399,P0244
P1399,P38785
P1399,P50345
P1399,P53673
P1399,P39851
P1399,P21372
P1399,P46340
P1399,P42695
P1399,P1424
P1399,P0939
P1399,P46065
P1399,P23375
P1399,P29433
P1399,P1292
P1399,P34436
P1399,P38292
P1399,P53459
P1399,P1039
P1399,P37538
P1399,P28611
P1399,P49871
P1399,P53066
P1399,P51400
P1399,P0433
P1399,P51321
P1399,P52847
P1399,P47663
P1399,P53556
P1399,P50358
P1399,P48181
P1399,P39419
P1399,P39152
P1399,P51508
P1399,P40253
P1399,P49900
P1399,P45058
P1399,P35826
P1399,P44975
P1399,P43166
P1399,P51681
P1399,P49898
P1399,P53049
P1399,P45107
P1399,P1537
P1399,P30844
