local_id,paper_id,title,year,first_author,institution,country,venue,subtopic,citations,references,n_authors,author_share
P1963,https://openalex.org/W4285085848,Effect of an Artificial Intelligence Chest X-Ray Disease Prediction System on the Radiological Education of Medical Students: A Pilot Study,2022.0,Lan Dao,Mila - Quebec Artificial Intelligence Institute,CA,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,5.0,36.0,7.0,0.1428571428571428
P1964,https://openalex.org/W2998269823,Semantic Specialization of Distributional Word Vectors.,2019.0,Goran Glavas,University Of Cambridge,GB,Empirical Methods in Natural Language Processing,Natural Language Processing Techniques,5.0,0.0,3.0,0.3333333333333333
P1971,https://openalex.org/W4408497344,Current Applications and Developments of Natural Language Processing in Kidney Transplantation: A Scoping Review,2025.0,René Gatsinga,Singapore General Hospital,SG,Transplantation Proceedings,Artificial Intelligence in Healthcare and Education,1.0,30.0,10.0,0.1
P1974,https://openalex.org/W3177101289,Automatic Language Identification in Code-Switched Hindi-English Social Media Text,2021.0,Li Nguyen,University Of Cambridge,GB,Journal of Open Humanities Data,Natural Language Processing Techniques,10.0,32.0,4.0,0.25
P1975,https://openalex.org/W4386774620,Artificial intelligence in healthcare: a perspective from Google,2023.0,Lisa Soleymani Lehmann,Brigham And Women'S Hospital,US,Elsevier eBooks,Artificial Intelligence in Healthcare and Education,3.0,23.0,3.0,0.3333333333333333
P1978,https://openalex.org/W4408914091,Challenges to Using Large Language Models in Code Generation and Repair,2025.0,Liliana Pasquale,University College Dublin,IE,IEEE Security & Privacy,Natural Language Processing Techniques,1.0,13.0,12.0,0.0833333333333333
P1981,https://openalex.org/W4387211299,Unsupervised 3D Out-of-Distribution Detection with Latent Diffusion Models,2023.0,Mark S. Graham,King'S College London,GB,Lecture notes in computer science,Machine Learning in Healthcare,8.0,15.0,11.0,0.0909090909090909
P1982,https://openalex.org/W4388873825,Dated: Guidelines for Creating Synthetic Datasets for Engineering Design Applications,2023.0,Cyril Picard,Massachusetts Institute Of Technology,US,Unknown,Machine Learning and Data Classification,18.0,0.0,3.0,0.3333333333333333
P1983,https://openalex.org/W4404868896,Enhancements in artificial intelligence for medical examinations: A leap from ChatGPT 3.5 to ChatGPT 4.0 in the FRCS trauma &amp; orthopaedics examination,2024.0,Akib Majed Khan,Imperial College Healthcare Nhs Trust,GB,The Surgeon,Artificial Intelligence in Healthcare and Education,4.0,20.0,3.0,0.3333333333333333
P1984,https://openalex.org/W4377194099,ARCH: Large-scale Knowledge Graph via Aggregated Narrative Codified Health Records Analysis,2023.0,Ziming Gan,University Of Chicago,US,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Healthcare,2.0,81.0,22.0,0.0454545454545454
P1985,https://openalex.org/W3208163311,Telling Creative Stories Using Generative Visual Aids,2022.0,Safinah Ali,Massachusetts Institute Of Technology,US,arXiv (Cornell University),Artificial Intelligence in Games,3.0,11.0,2.0,0.5
P1986,https://openalex.org/W3205033113,Lessons Learned From the Front Lines of Artificial Intelligence Implementation,2021.0,Tarik K. Alkasab,Harvard University,US,Journal of the American College of Radiology,Artificial Intelligence in Healthcare and Education,3.0,4.0,2.0,0.5
P1989,https://openalex.org/W4386119420,Exploring the potential of ChatGPT in generating unknown clinical questions about liver transplantation: A feasibility study,2023.0,Miho Akabane,Stanford Medicine,US,Liver Transplantation,Artificial Intelligence in Healthcare and Education,7.0,6.0,4.0,0.25
P1990,https://openalex.org/W4400734433,Bridging Machine Learning and Thermodynamics for Accurate p<i>K</i><sub>a</sub> Prediction,2024.0,Weiliang Luo,Massachusetts Institute Of Technology,US,JACS Au,Machine Learning in Materials Science,16.0,68.0,8.0,0.125
P1993,https://openalex.org/W4391933595,Machine learning-based discovery of molecular descriptors that control polymer gas permeation,2024.0,Tejus Shastry,Columbia University,US,Journal of Membrane Science,Machine Learning in Materials Science,6.0,26.0,5.0,0.2
P1997,https://openalex.org/W3004589925,Predicting Discharge Disposition Following Meningioma Resection Using a Multiinstitutional Natural Language Processing Model,2020.0,Meredith A. Monsour,Vanderbilt University,US,Journal of Neurological Surgery Part B Skull Base,Artificial Intelligence in Healthcare and Education,1.0,0.0,8.0,0.125
P1998,https://openalex.org/W4313253999,"Is Artificial Intelligence Replacing Our Radiology Stars in Prostate Magnetic Resonance Imaging? The Stars Do Not Look Big, But They Can Look Brighter",2022.0,Francesco Giganti,University College London,GB,European Urology Open Science,Artificial Intelligence in Healthcare and Education,2.0,10.0,4.0,0.25
P1999,https://openalex.org/W4377004117,A Review of Causality for Learning Algorithms in Medical Image Analysis,2022.0,Athanasios Vlontzos,Imperial College London,GB,The Journal of Machine Learning for Biomedical Imaging,Artificial Intelligence in Healthcare and Education,10.0,111.0,3.0,0.3333333333333333
P2001,https://openalex.org/W4327886420,"Understanding Views Around the Creation of a Consented, Donated Databank of Clinical Free Text to Develop and Train Natural Language Processing Models for Research: Focus Group Interviews With Stakeholders",2023.0,Natalie K Fitzpatrick,University College London,GB,JMIR Medical Informatics,Machine Learning in Healthcare,1.0,15.0,7.0,0.1428571428571428
P2002,https://openalex.org/W4414258483,Clinical evaluation of a natural language processing system for assisting structured diagnosis recording at the point of care: MiADE (Medical Information AI Data Extractor),2025.0,Mairead Mcerlean,University College London,GB,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,0.0,18.0,13.0,0.0769230769230769
P2003,https://openalex.org/W4308132317,Artificial intelligence in computational materials science,2022.0,Heather J. Kulik,Massachusetts Institute Of Technology,US,MRS Bulletin,Machine Learning in Materials Science,4.0,17.0,2.0,0.5
P2011,https://openalex.org/W4386566623,Modelling Temporal Document Sequences for Clinical ICD Coding,2023.0,Boon Liang Clarence Ng,Imperial College London,GB,Unknown,Machine Learning in Healthcare,6.0,26.0,3.0,0.3333333333333333
P2013,https://openalex.org/W3155165709,Towards a parallel corpus of Portuguese and the Bantu language Emakhuwa of Mozambique,2022.0,Felermino D. M. A. Ali,University Of Cambridge,GB,arXiv (Cornell University),Natural Language Processing Techniques,4.0,11.0,3.0,0.3333333333333333
P2017,https://openalex.org/W4398247176,Accuracy and reliability of data extraction for systematic reviews using large language models: A protocol for a prospective study,2024.0,Takehiko Oami,Chiba University,JP,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,1.0,15.0,3.0,0.3333333333333333
P2020,https://openalex.org/W4392765135,ChatGPT’s scorecard after the performance in a series of tests conducted at the multi-country level: A pattern of responses of generative artificial intelligence or large language models,2024.0,Manojit Bhattacharya,Fakir Mohan University,IN,Current Research in Biotechnology,Artificial Intelligence in Healthcare and Education,5.0,53.0,14.0,0.0714285714285714
P2021,https://openalex.org/W2414836452,Joint Workshop on Bibliometric-enhanced Information Retrieval and Natural Language Processing for Digital Libraries (BIRNDL 2016),2016.0,Guillaume Cabanac,Université Toulouse Iii - Paul Sabatier,FR,Unknown,Artificial Intelligence in Healthcare,2.0,0.0,7.0,0.1428571428571428
P2025,https://openalex.org/W4390956485,Implementation of Chatbot Technology in Health Care: Protocol for a Bibliometric Analysis,2024.0,Zhao Ni,Yale University,US,JMIR Research Protocols,Artificial Intelligence in Healthcare and Education,13.0,36.0,9.0,0.1111111111111111
P2027,https://openalex.org/W4372404248,Dimensional clinical phenotyping using post-mortem brain donor medical records: Association with neuropathology,2023.0,Jonathan S. Vogelgsang,Harvard University,US,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Healthcare,2.0,45.0,11.0,0.0909090909090909
P2028,https://openalex.org/W3184780052,Challenges for Information Extraction from Dialogue in Criminal Law,2021.0,Jenny Hong,Stanford University,US,Unknown,Artificial Intelligence in Law,4.0,52.0,3.0,0.3333333333333333
P2031,https://openalex.org/W3037735576,Medical devices and artificial intelligence,2020.0,Arash Aframian,Imperial College London,GB,Elsevier eBooks,Artificial Intelligence in Healthcare and Education,3.0,67.0,3.0,0.3333333333333333
P2036,https://openalex.org/W4404784267,LCD benchmark: long clinical document benchmark on mortality prediction for language models,2024.0,Wonjin Yoon,Boston Children'S Hospital,US,Journal of the American Medical Informatics Association,Machine Learning in Healthcare,3.0,30.0,8.0,0.125
P2040,https://openalex.org/W3201187422,Leveraging Machine Learning for Enantioselective Catalysis: From Dream to Reality,2021.0,N. Ian Rinehart,Massachusetts Institute Of Technology,US,CHIMIA International Journal for Chemistry,Machine Learning in Materials Science,6.0,25.0,3.0,0.3333333333333333
P2041,https://openalex.org/W4200130343,NER for Tibetan and Mongolian Newspapers,2021.0,Robert Barnett,King'S College London,GB,Unknown,Natural Language Processing Techniques,1.0,0.0,7.0,0.1428571428571428
P2042,https://openalex.org/W3102320413,Relative and Incomplete Time Expression Anchoring for Clinical Text,2020.0,Louise Dupuis,Centralesupélec,FR,Unknown,Natural Language Processing Techniques,2.0,18.0,4.0,0.25
P2044,https://openalex.org/W4385572156,CAME: Confidence-guided Adaptive Memory Efficient Optimization,2023.0,Yang Luo,National University Of Singapore,SG,Unknown,Machine Learning and Data Classification,4.0,27.0,6.0,0.1666666666666666
P2045,https://openalex.org/W4389518950,Quick Back-Translation for Unsupervised Machine Translation,2023.0,Benjamin Brimacombe,Columbia University,US,Unknown,Natural Language Processing Techniques,1.0,36.0,2.0,0.5
P2046,https://openalex.org/W4392909794,Towards End-to-End Spoken Grammatical Error Correction,2024.0,Stefano Bannò,University Of Cambridge,GB,Unknown,Natural Language Processing Techniques,2.0,25.0,5.0,0.2
P2047,https://openalex.org/W4307446844,Networks and interfaces as catalysts for polymer materials innovation,2022.0,Michael E. Deagen,Massachusetts Institute Of Technology,US,Cell Reports Physical Science,Machine Learning in Materials Science,8.0,62.0,9.0,0.1111111111111111
P2048,https://openalex.org/W4286433494,Tagging Singapore English,2022.0,Li Lin,National University Of Singapore,SG,World Englishes,Natural Language Processing Techniques,4.0,46.0,7.0,0.1428571428571428
P2049,https://openalex.org/W4393102369,MedSumm: A Multimodal Approach to Summarizing Code-Mixed Hindi-English Clinical Queries,2024.0,Akash Ghosh,Indian Institute Of Technology Patna,IN,Lecture notes in computer science,Natural Language Processing Techniques,6.0,22.0,10.0,0.1
P2050,https://openalex.org/W4387447835,"PowerAI-CVD – the first Chinese-specific, validated artificial intelligence-powered<i>in-silico</i>predictive model for cardiovascular disease",2023.0,Lifang Li,King'S College London,GB,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare,5.0,49.0,14.0,0.0714285714285714
P2052,https://openalex.org/W4385565114,Generating Text from Language Models,2023.0,Afra Amini,Eth Zurich,CH,Unknown,Natural Language Processing Techniques,2.0,17.0,5.0,0.2
P2054,https://openalex.org/W3142983978,Building Machines that Learn and Think Like People,2018.0,Josh Tenenbaum,Massachusetts Institute Of Technology,US,Adaptive Agents and Multi-Agents Systems,Machine Learning and Data Classification,13.0,0.0,1.0,1.0
P2056,https://openalex.org/W3139895360,A novel approach to integrating artificial intelligence into routine practice,2021.0,Madelyn Lew,University Of Michigan,US,Cancer Cytopathology,Artificial Intelligence in Healthcare and Education,2.0,4.0,2.0,0.5
P2057,https://openalex.org/W4248510652,Education for the Provision of Technologically Enhanced Legal Services,2020.0,Vaclav Janecek,University Of Oxford,GB,Unknown,Artificial Intelligence in Law,3.0,0.0,3.0,0.3333333333333333
P2059,https://openalex.org/W4404454787,Building a better lawyer: Experimental evidence that <scp>artificial intelligence</scp> can increase legal work efficiency,2024.0,Aileen Nielsen,Harvard University Press,US,Journal of Empirical Legal Studies,Artificial Intelligence in Law,1.0,29.0,4.0,0.25
P2062,https://openalex.org/W3138202549,Introduction to Artificial Intelligence in Ultrasound Imaging in Obstetrics and Gynecology,2021.0,L. Drukker,John Radcliffe Hospital,GB,Obstetrical & Gynecological Survey,Artificial Intelligence in Healthcare and Education,2.0,0.0,3.0,0.3333333333333333
P2065,https://openalex.org/W2750822193,Modelling the way mathematics is actually done,2017.0,Joseph Corneli,University Of Edinburgh,GB,Unknown,Natural Language Processing Techniques,6.0,75.0,6.0,0.1666666666666666
P2068,https://openalex.org/W3039021476,Integrated Parallel System for Audio Conferencing Voice Transcription and Speaker Identification,2020.0,Ke Miao,Mitacs,CA,Unknown,Natural Language Processing Techniques,4.0,5.0,6.0,0.1666666666666666
P2069,https://openalex.org/W4403221651,Artificial Intelligence’s Contribution to Biomedical Literature Search: Revolutionizing or Complicating?,2024.0,Rui Yip,Stanford University,US,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,2.0,34.0,4.0,0.25
P2071,https://openalex.org/W3096452879,Selective Classification Can Magnify Disparities Across Groups,2022.0,Erik Jones,Stanford University,US,arXiv (Cornell University),Machine Learning and Data Classification,5.0,61.0,5.0,0.2
P2072,https://openalex.org/W3092473124,Please Mind the Root: Decoding Arborescences for Dependency Parsing,2022.0,Ran Zmigrod,University Of Cambridge,GB,arXiv (Cornell University),Natural Language Processing Techniques,1.0,15.0,3.0,0.3333333333333333
P2075,https://openalex.org/W2973276266,Towards Neural Language Evaluators,2022.0,Hassan Kané,Massachusetts Institute Of Technology,US,arXiv (Cornell University),Natural Language Processing Techniques,2.0,13.0,5.0,0.2
